pixelPlant,pixelPole,pixelLake,pixelRoad,pixelGrass,pixelWall,pixelCar,propertiesAsses,pixelSea,numCraigslistHouse,pixelRiver,pixelBus,pixelCeiling,pixelPath,pixelBuilding,crime,pixelFence,walkSchool,walkMbta,energySiteEUI,pixelPerson,pixelTree,pixelVan,walkPark,walkUniversity,pixelSidewalk,pixelGround,pixelMountain,pixelPalmTree,pixelHouse,pixelBridge,pixelSign,pixelRailing,pixelField,pixelWindow,pixelGrandstand,numCraigslistRoom,pixelSky,Latitude,Longitude,Address,Zip,RoomType,Bathrooms,SQFT,SQM,Price
0,0,40.33,5.482,0,0.303,1.517,114039567,0,0,0,0,0,0.228,0.735,9,0,10,2,0,1.517,6.854,0,14,0,3.124,0,0,0,1.651,0,0.087,0.04,0,0,0,0,16.04,42.328835,-71.05363,9 Liberty Pl Boston 02127,2127,2,2,,0,3000
0,0,47.98,4.28,0,0.857,1.343,53313885,0,0,0,0,0,0.005,0,7,0,6,1,0,1.343,3.17,0,7,0,2.293,0,0,0,6.009,0,0.187,0,0,0,0,0,21.18,42.33238,-71.052025,225 Dorchester St #2 Boston 02127,2127,2,2.5,1846,171.498938,3750
0,0,72.31,3.067,0,0.012,0.764,36528348,0,0,0,0,0,0,0,7,0,8,0,0,0.764,0.101,0,10,0,2.576,0,0,0,1.595,0,0.025,0.298,0,0,0,0,7.575,42.332016,-71.04636,53 Thomas Park #8 Boston 02127,2127,2,2,1100,102.1933,4000
0,0,40.33,5.482,0,0.303,1.517,114039567,0,0,0,0,0,0.228,0.735,9,0,10,2,0,1.517,6.854,0,14,0,3.124,0,0,0,1.651,0,0.087,0.04,0,0,0,0,16.04,42.328835,-71.05363,9 Liberty Pl #1 Boston 02127,2127,2,2,840,78.03852,3000
0,0,61.47,2.767,0,0,0.147,29214695,0,0,0,0,0,0,0.003,5,0,6,0,0,0.147,0.001,0,6,1,3.78,0,0,1.231,1.205,0,0.032,0,0,0,0,0,19.13,42.336384,-71.0338,653R E 3rd St Boston 02127,2127,3,3,2800,260.1284,6500
0,0.063,36.87,7.424,0,2.586,0.572,32757103,0,0,0,0,0,0,0,4,0,8,0,186.5,0.572,0,1.834,7,1,4.461,0,0.022,0.588,0.747,0,0.528,0.281,0,0,0,0,14.76,42.336765,-71.0372,184 K St #2 South Boston 02127,2127,2,2,1950,181.16085,4500
0,0,0,0,0,0,0,25051963,0,0,0,0,0,0,0,7,0,6,2,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,42.337315,-71.051025,182 Gold St #6 Boston 02127,2127,2,2,,0,3000
0,0,59.12,5.946,0,0.183,1.663,36934030,0,0,0,0.006,0,0,0,4,0,8,0,0,1.663,0.065,0.54,7,0,6.282,0,0,0.114,1.839,0,0.137,0,0,0,0,0,10.1,42.334476,-71.04355,529 E 4th St #2 Boston 02127,2127,2,2,1486,138.053858,3575
0,0.001,65.85,3.513,0,0.261,0.145,13225718,0,0,0,0,0,0,0,7,0,6,1,0,0.145,0.009,0,3,3,2.474,0,0,0.159,3.309,0.006,0.223,0,0,0.055,0,0,4.787,42.341602,-71.055954,South Boston Boston 02127,2127,2,2,,0,3750
0,0.001,65.85,3.513,0,0.261,0.145,13225718,0,0,0,0,0,0,0,7,0,6,1,0,0.145,0.009,0,3,3,2.474,0,0,0.159,3.309,0.006,0.223,0,0,0.055,0,0,4.787,42.341602,-71.055954,South Boston Boston 02127,2127,,1,,0,2512
0,0,0,0,0,0,0,41822540,0,5,0,0,0,0,0,2,0,6,2,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.334175,-71.0517,10 Grimes St #11 Boston 02127,2127,2,1,,0,2800
0,0,56.57,3.388,0,0.003,0.903,28106960,0,0,0,0,0,0,0,5,0,10,0,0,0.903,0,0,8,0,8.597,0,0,0.332,0.07,0,0.05,0,0,0,0,2,9.142,42.335335,-71.04137,571 E Broadway #1 Boston 02127,2127,1,1,,0,2000
0,0,50.29,2.134,0,1.408,2.875,58274305,0,0,0,0,0,0,0.59,11,0,8,1,0,2.875,0.394,0,9,0,1.675,0,0.163,0,0.671,0.015,0.167,0.679,0.021,0,0,0,18.53,42.332256,-71.04727,80 Old Harbor St #3 Boston 02127,2127,2,1,802,74.508206,2500
0,0.037,52.42,5.666,0,0.001,1.097,32330402,0,0,0,0,0,0,0,4,0,8,0,0,1.097,0.175,0,4,1,6.476,0,0.008,1.544,1.434,0,0.083,0,0,0,0,0,16.29,42.334644,-71.034424,743 E 4th St #104 Boston 02127,2127,1,1,544,50.539232,2500
0,0,61.68,5.583,0,0.539,2.477,35912468,0,0,0,0,0,0,0,8,0,8,0,0,2.477,0,0.27,5,1,2.312,0,0,0,1.281,0,0.658,0,0,0,0,0,13.56,42.332554,-71.03758,325 K St #2 Boston 02127,2127,,1,803,74.601109,1800
0,0,47.98,4.28,0,0.857,1.343,53313885,0,0,0,0,0,0.005,0,7,0,6,1,0,1.343,3.17,0,7,0,2.293,0,0,0,6.009,0,0.187,0,0,0,0,0,21.18,42.332333,-71.04992,17 Knowlton St Boston 02127,2127,2,1.5,850,78.96755,2850
0,0.009,48.98,5.57,0,0.379,0.123,8057100,0,0,0,0.54,0,0,0,1,0,4,0,0,0.123,0,0.073,6,1,1.159,0,0.075,0,1.829,0,0.469,0,0.017,0,0,0,5.715,42.338024,-71.02845,881 E 1st St Boston 02127,2127,2,1,1440,133.78032,3700
0,0.012,60.23,6.681,0,0.332,1.252,45729854,0,0,0,0,0,0,0,3,0,6,1,0,1.252,0,0.19,4,0,5.024,0,0,0,1.03,0,0.16,0,0,0,0,0,5.077,42.33983,-71.04987,272 D St Boston 02127,2127,2,2,,0,3449
0,0,44.65,6.815,0,11.87,0,9047193,0,0,0,0,0.164,0,0,5,0,9,0,68,0,0.09,0,8,0,4.646,0,0.006,0,0.458,0,0.134,0,0,0,0,0,0.34,42.337868,-71.042755,455 E 1st St #302 Boston 02127,2127,1,1,1029,95.597187,3859
0,0,44.65,6.815,0,11.87,0,9047193,0,0,0,0,0.164,0,0,5,0,9,0,68,0,0.09,0,8,0,4.646,0,0.006,0,0.458,0,0.134,0,0,0,0,0,0.34,42.337868,-71.042755,455 E 1st St #300 Boston 02127,2127,2,2,1488,138.239664,5580
0,0,44.65,6.815,0,11.87,0,9047193,0,0,0,0,0.164,0,0,5,0,9,0,68,0,0.09,0,8,0,4.646,0,0.006,0,0.458,0,0.134,0,0,0,0,0,0.34,42.337868,-71.042755,455 E 1st St #304 Boston 02127,2127,2,2,1058,98.291374,3968
0,0,24.93,5.143,0,0.185,2.899,24376646,0,0,0,0,0,0,6.301,10,0,6,1,120.8,2.899,2.394,0,5,0,7.495,0,0,0,3.554,0,0.246,0,0,0,0,1,15.43,42.337765,-71.050896,324 W 4th St #1 Boston 02127,2127,2,1,,0,2500
0,0.033,73.57,2.528,0,0.002,0.044,39016769,0,0,0,0,0,0,0,14,0,8,0,124.7,0.044,0,0.003,7,0,3.691,0,0,0,0.367,0.063,0.274,0,0,0,0,0,3.47,42.337276,-71.04875,387 W Broadway #2D Boston 02127,2127,2,2,1000,92.903,3000
0,0,50.29,2.134,0,1.408,2.875,58274305,0,0,0,0,0,0,0.59,11,0,8,1,0,2.875,0.394,0,9,0,1.675,0,0.163,0,0.671,0.015,0.167,0.679,0.021,0,0,0,18.53,42.33277,-71.04879,51 Telegraph St #1 Boston 02127,2127,1,1,1180,109.62554,2500
0,0,63.78,3.326,0,0,2.519,33116124,0,0,0,0,0,0,0.082,3,0,6,0,0,2.519,0.267,0,4,1,3.682,0,0,0.045,2.689,0,0.063,0,0,0,0,0,10.48,42.333813,-71.0327,683 E 5th St #3 Boston 02127,2127,2,1,1100,102.1933,2200
0,0,57.34,5.454,0,0.472,3.811,16717638,0,0,0,0,0,0,0,1,0,11,3,56.1,3.811,0.036,0,7,6,5.365,0,0,3.544,2.452,0,0.154,0,0,0,0,0,7.799,42.342697,-71.05659,26 W Broadway #6PH Boston 02127,2127,2,2,1566,145.486098,5995
0,0.033,73.57,2.528,0,0.002,0.044,39016769,0,0,0,0,0,0,0,14,0,8,0,124.7,0.044,0,0.003,7,0,3.691,0,0,0,0.367,0.063,0.274,0,0,0,0,0,3.47,42.337276,-71.04875,387 W Broadway #6 Boston 02127,2127,2,2,1000,92.903,3200
0,0.232,30.85,7.151,0,0.516,2.546,13468707,0,0,0,0.01,0,0,0,4,0,4,1,186.8,2.546,0.433,0.59,4,0,6.932,0,0,0,2.828,0,0.536,0,0,0,0,0,14.28,42.340996,-71.05293,138 Athens St South Boston 02127,2127,1,1,,0,1975
0,0.04,55.92,8.555,0,0.282,0.175,14893757,0,1,0,0.008,0,0,0,1,0,6,1,54.6,0.175,1.899,0,15,0,1.21,0,0,0,1.886,0,0.098,0,0,0.279,0,0,3.031,42.331856,-71.05501,35 Middle St #1 Boston 02127,2127,3,2,1850,171.87055,5100
0,0,59.12,5.946,0,0.183,1.663,36934030,0,0,0,0.006,0,0,0,4,0,8,0,0,1.663,0.065,0.54,7,0,6.282,0,0,0.114,1.839,0,0.137,0,0,0,0,0,10.1,42.334488,-71.04208,587 E 4th St #1 Boston 02127,2127,2,1,798,74.136594,3000
0,0.001,65.85,3.513,0,0.261,0.145,13225718,0,0,0,0,0,0,0,7,0,6,1,0,0.145,0.009,0,3,3,2.474,0,0,0.159,3.309,0.006,0.223,0,0,0.055,0,0,4.787,42.341522,-71.05665,150 Dorchester Ave Boston 02127,2127,2,2,1480,137.49644,3450
0,0,63.78,3.326,0,0,2.519,33116124,0,0,0,0,0,0,0.082,3,0,6,0,0,2.519,0.267,0,4,1,3.682,0,0,0.045,2.689,0,0.063,0,0,0,0,0,10.48,42.333313,-71.03159,722 E 6th St #2R South Boston 02127,2127,2,1,600,55.7418,1900
0,0.033,73.57,2.528,0,0.002,0.044,39016769,0,0,0,0,0,0,0,14,0,8,0,124.7,0.044,0,0.003,7,0,3.691,0,0,0,0.367,0.063,0.274,0,0,0,0,0,3.47,42.33717,-71.04859,393 W Broadway #4 Boston 02127,2127,1,1,,0,1900
0,0.002,25.47,6.478,0,0.119,5.895,27440840,0,0,0,0,0,0.218,1.85,3,0,6,0,63.1,5.895,6.137,0.001,4,1,2.714,0,0,0,3.008,0,0.79,0.001,0,0,0,0,17.88,42.33221,-71.031876,711 E 7th St #SF Boston 02127,2127,3,2.5,1890,175.58667,4500
0,0,0.183,0,0,0.001,0,37084948,0,0,0,0,0,0,0,1,0,8,0,560,0,0,0,9,1,0,0,0,0,0,0,0.2,0,0,0,0,0,0,42.337765,-71.03835,537 E 1st St #2 Boston 02127,2127,2,2,1563,145.207389,3700
0,0.04,55.92,8.555,0,0.282,0.175,14893757,0,1,0,0.008,0,0,0,1,0,6,1,54.6,0.175,1.899,0,15,0,1.21,0,0,0,1.886,0,0.098,0,0,0.279,0,0,3.031,42.331432,-71.0564,23 Woodward St #2 South Boston 02127,2127,2,1,700,65.0321,1900
0,0.04,68.56,4.284,0,0.48,1.999,21243268,0,0,0,0,0,0,0,8,0,9,2,0,1.999,0,0.294,16,0,5.126,0,0,0,0.321,0,0.161,0,0,0,0,0,6.808,42.329124,-71.055916,5 Mohawk St #4 Boston 02127,2127,2,2,,0,3000
0,0,44.65,6.815,0,11.87,0,9047193,0,0,0,0,0.164,0,0,5,0,9,0,68,0,0.09,0,8,0,4.646,0,0.006,0,0.458,0,0.134,0,0,0,0,0,0.34,42.337868,-71.042755,455 E 1st St #3A Boston 02127,2127,2,2,,0,5580
0,0,0,0,0,0,0,41822540,0,5,0,0,0,0,0,2,0,6,2,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.334175,-71.0517,10 Grimes St Boston 02127,2127,2,1,984,91.416552,2800
0,0,50.29,2.134,0,1.408,2.875,58274305,0,0,0,0,0,0,0.59,11,0,8,1,0,2.875,0.394,0,9,0,1.675,0,0.163,0,0.671,0.015,0.167,0.679,0.021,0,0,0,18.53,42.33169,-71.04723,98 Old Harbor St #1 Boston 02127,2127,2,2,780,72.46434,3000
0,0.033,73.57,2.528,0,0.002,0.044,39016769,0,0,0,0,0,0,0,14,0,8,0,124.7,0.044,0,0.003,7,0,3.691,0,0,0,0.367,0.063,0.274,0,0,0,0,0,3.47,42.33729,-71.04897,389 W Broadway Boston 02127,2127,3,1,,0,3750
0,0,0,0,0,0,0,41822540,0,5,0,0,0,0,0,2,0,6,2,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.334175,-71.0517,10 Grimes St #1 Boston 02127,2127,2,1,,0,2800
0,0.001,65.85,3.513,0,0.261,0.145,13225718,0,0,0,0,0,0,0,7,0,6,1,0,0.145,0.009,0,3,3,2.474,0,0,0.159,3.309,0.006,0.223,0,0,0.055,0,0,4.787,42.341522,-71.05665,150 Dorchester Ave #105 Boston 02127,2127,2,2,1480,137.49644,3450
0,0,50.29,2.134,0,1.408,2.875,58274305,0,0,0,0,0,0,0.59,11,0,8,1,0,2.875,0.394,0,9,0,1.675,0,0.163,0,0.671,0.015,0.167,0.679,0.021,0,0,0,18.53,42.33196,-71.04846,57 Gates St #3 Boston 02127,2127,2,1,1100,102.1933,2700
0,0.009,48.98,5.57,0,0.379,0.123,8057100,0,0,0,0.54,0,0,0,1,0,4,0,0,0.123,0,0.073,6,1,1.159,0,0.075,0,1.829,0,0.469,0,0.017,0,0,0,5.715,42.338024,-71.02845,881 E 1st St #306 Boston 02127,2127,2,1,1445,134.244835,3600
0,0,63.19,1.854,0,0.429,2.639,15196885,0,0,0,0,0,0.168,0,1,0,6,2,0,2.639,1.528,0,4,0,1.832,0,0,1.81,3.124,0,0.174,0,0,0,0,0,13.01,42.336246,-71.054184,97 W 7th St #3 South Boston 02127,2127,2,2.5,1700,157.9351,3150
0,0,59.12,5.946,0,0.183,1.663,36934030,0,0,0,0.006,0,0,0,4,0,8,0,0,1.663,0.065,0.54,7,0,6.282,0,0,0.114,1.839,0,0.137,0,0,0,0,0,10.1,42.334476,-71.04355,529 E 4th St #1 Boston 02127,2127,2,2.5,1324,123.003572,3392
0,0,0,0,0,0,0,39473516,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.342278,-71.051834,154 W 2nd St #306 Boston 02127,2127,2,2,1599,148.551897,3600
0,0.033,73.57,2.528,0,0.002,0.044,39016769,0,0,0,0,0,0,0,14,0,8,0,124.7,0.044,0,0.003,7,0,3.691,0,0,0,0.367,0.063,0.274,0,0,0,0,0,3.47,42.33729,-71.04897,389 W Broadway #6D Boston 02127,2127,3,1,,0,3650
0,0.002,25.47,6.478,0,0.119,5.895,27440840,0,0,0,0,0,0.218,1.85,3,0,6,0,63.1,5.895,6.137,0.001,4,1,2.714,0,0,0,3.008,0,0.79,0.001,0,0,0,0,17.88,42.332012,-71.032616,172 M St #2 Boston 02127,2127,3,2,,0,3800
0,0,24.93,5.143,0,0.185,2.899,24376646,0,0,0,0,0,0,6.301,10,0,6,1,120.8,2.899,2.394,0,5,0,7.495,0,0,0,3.554,0,0.246,0,0,0,0,1,15.43,42.33776,-71.051834,215 D St #1 Boston 02127,2127,2,2,1160,107.76748,3300
0,0,56.58,4.495,0,2.079,0.009,28596969,0,0,0,0,1.309,0,0,1,0,7,2,0,0.009,0.007,0,10,3,3.54,0,0,0,1.079,0.239,0.175,0,0,1.798,0,0,1.762,42.341953,-71.05485,South Boston Boston 02127,2127,1,1,740,68.74822,2700
0,0.033,73.57,2.528,0,0.002,0.044,39016769,0,0,0,0,0,0,0,14,0,8,0,124.7,0.044,0,0.003,7,0,3.691,0,0,0,0.367,0.063,0.274,0,0,0,0,0,3.47,42.33717,-71.04859,South Boston Boston 02127,2127,1,1,,0,1700
0,0.028,23.62,7.018,0,0.548,0.125,9788127,0,0,0,0.037,0,0,0,3,0,6,1,0,0.125,0.61,0.26,5,0,1.281,0,0.004,0,3.242,0.933,0.643,0.05,0,0,0,0,9.581,42.340626,-71.0493,South Boston Boston 02127,2127,1,1,,0,2900
0,0.001,65.85,3.513,0,0.261,0.145,13225718,0,0,0,0,0,0,0,7,0,6,1,0,0.145,0.009,0,3,3,2.474,0,0,0.159,3.309,0.006,0.223,0,0,0.055,0,0,4.787,42.341522,-71.05665,South Boston Boston 02127,2127,2,2,1384,128.577752,4950
0,0,44.65,6.815,0,11.87,0,9047193,0,0,0,0,0.164,0,0,5,0,9,0,68,0,0.09,0,8,0,4.646,0,0.006,0,0.458,0,0.134,0,0,0,0,0,0.34,42.338142,-71.04276,South Boston Boston 02127,2127,,1,600,55.7418,2250
0,0.232,30.85,7.151,0,0.516,2.546,13468707,0,0,0,0.01,0,0,0,4,0,4,1,186.8,2.546,0.433,0.59,4,0,6.932,0,0,0,2.828,0,0.536,0,0,0,0,0,14.28,42.34092,-71.05282,South Boston Boston 02127,2127,1,1,,0,1975
0,0,44.65,6.815,0,11.87,0,9047193,0,0,0,0,0.164,0,0,5,0,9,0,68,0,0.09,0,8,0,4.646,0,0.006,0,0.458,0,0.134,0,0,0,0,0,0.34,42.338142,-71.04276,South Boston Boston 02127,2127,2,2,1300,120.7739,3600
0,0,44.65,6.815,0,11.87,0,9047193,0,0,0,0,0.164,0,0,5,0,9,0,68,0,0.09,0,8,0,4.646,0,0.006,0,0.458,0,0.134,0,0,0,0,0,0.34,42.338142,-71.04276,South Boston Boston 02127,2127,1,1,1000,92.903,2750
0,0,0,0,0,0,0,25459027,0,0,0,0,0,0,0,2,0,7,0,77,0,0,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,42.335148,-71.03898,South Boston Boston 02127,2127,3,2,,0,3300
0,0,50.29,2.134,0,1.408,2.875,58274305,0,0,0,0,0,0,0.59,11,0,8,1,0,2.875,0.394,0,9,0,1.675,0,0.163,0,0.671,0.015,0.167,0.679,0.021,0,0,0,18.53,42.332127,-71.04769,South Boston Boston 02127,2127,1,1,,0,1800
0,0,44.65,6.815,0,11.87,0,9047193,0,0,0,0,0.164,0,0,5,0,9,0,68,0,0.09,0,8,0,4.646,0,0.006,0,0.458,0,0.134,0,0,0,0,0,0.34,42.337868,-71.042755,South Boston Boston 02127,2127,2,2,,0,5580
0,0.028,23.62,7.018,0,0.548,0.125,9788127,0,0,0,0.037,0,0,0,3,0,6,1,0,0.125,0.61,0.26,5,0,1.281,0,0.004,0,3.242,0.933,0.643,0.05,0,0,0,0,9.581,42.339725,-71.04891,South Boston Boston 02127,2127,1,1,650,60.38695,2450
0,0.028,23.62,7.018,0,0.548,0.125,9788127,0,0,0,0.037,0,0,0,3,0,6,1,0,0.125,0.61,0.26,5,0,1.281,0,0.004,0,3.242,0.933,0.643,0.05,0,0,0,0,9.581,42.340626,-71.0493,320 D St #139 South Boston 02127,2127,2,2,,0,3750
0,0,40.33,5.482,0,0.303,1.517,114039567,0,0,0,0,0,0.228,0.735,9,0,10,2,0,1.517,6.854,0,14,0,3.124,0,0,0,1.651,0,0.087,0.04,0,0,0,0,16.04,42.32911,-71.05394,7 Wendell Pl #1 Boston 02127,2127,2,2,960,89.18688,2900
0,0.037,0.766,4.459,0,0.001,0.376,16315300,0,0,0,0,0,0,0,0,0,6,0,0,0.376,0.381,0,4,1,0.693,0,0,0,0.528,0,0.16,0,0,0,0,0,6.046,42.33279,-71.030235,745 E 6th St #35 Boston 02127,2127,1,1,650,60.38695,1800
0,0,56.57,3.388,0,0.003,0.903,28106960,0,0,0,0,0,0,0,5,0,10,0,0,0.903,0,0,8,0,8.597,0,0,0.332,0.07,0,0.05,0,0,0,0,2,9.142,42.33534,-71.04184,555 E Broadway Boston 02127,2127,1,1,,0,2000
0,0.04,55.92,8.555,0,0.282,0.175,14893757,0,1,0,0.008,0,0,0,1,0,6,1,54.6,0.175,1.899,0,15,0,1.21,0,0,0,1.886,0,0.098,0,0,0.279,0,0,3.031,42.331738,-71.05533,37 Middle St #3 Boston 02127,2127,1,1,560,52.02568,2300
0,0,50.29,2.134,0,1.408,2.875,58274305,0,0,0,0,0,0,0.59,11,0,8,1,0,2.875,0.394,0,9,0,1.675,0,0.163,0,0.671,0.015,0.167,0.679,0.021,0,0,0,18.53,42.33171,-71.048454,65 Gates St #3 Boston 02127,2127,2,1,673,62.523719,2600
0,0.123,0.724,2.055,0,0.004,0.143,32068500,0,0,0,0,0,0.1,0,0,0,6,0,0,0.143,1.645,0,3,1,1.298,0,0,0,0.062,0,0.552,0,0,0,0,0,7.151,42.33006,-71.03358,1728 Columbia Rd #1 Boston 02127,2127,3,1,1200,111.4836,2900
0,0,50.29,2.134,0,1.408,2.875,58274305,0,0,0,0,0,0,0.59,11,0,8,1,0,2.875,0.394,0,9,0,1.675,0,0.163,0,0.671,0.015,0.167,0.679,0.021,0,0,0,18.53,42.33177,-71.04883,46 Mercer St #2 Boston 02127,2127,2,1,686,63.731458,2400
0,0.028,51.78,1.808,0,0.078,3.405,38034736,0,0,0,0.024,0,0.001,5.204,4,0,8,0,0,3.405,0.56,0.714,6,1,0.302,0,0,0.313,4.386,0,0.721,0.066,0,0,0,0,21.54,42.330887,-71.04118,202 H St #22NB Boston 02127,2127,3,1,,0,2700
0,0.04,55.92,8.555,0,0.282,0.175,14893757,0,1,0,0.008,0,0,0,1,0,6,1,54.6,0.175,1.899,0,15,0,1.21,0,0,0,1.886,0,0.098,0,0,0.279,0,0,3.031,42.33174,-71.05528,33 Middle St Boston 02127,2127,3,2,,0,4400
0,0,63.19,1.854,0,0.429,2.639,15196885,0,0,0,0,0,0.168,0,1,0,6,2,0,2.639,1.528,0,4,0,1.832,0,0,1.81,3.124,0,0.174,0,0,0,0,0,13.01,42.33629,-71.054276,95 W 7th St #3 Boston 02127,2127,2,2.5,,0,3300
0,0,0.183,0,0,0.001,0,37084948,0,0,0,0,0,0,0,1,0,8,0,560,0,0,0,9,1,0,0,0,0,0,0,0.2,0,0,0,0,0,0,42.337902,-71.03764,141 K St #3 Boston 02127,2127,1,1,400,37.1612,1450
0,0,63.19,1.854,0,0.429,2.639,15196885,0,0,0,0,0,0.168,0,1,0,6,2,0,2.639,1.528,0,4,0,1.832,0,0,1.81,3.124,0,0.174,0,0,0,0,0,13.01,42.33629,-71.054276,95 W 7th St #4 Boston 02127,2127,3,2.5,1850,171.87055,3800
0,0,57.34,5.454,0,0.472,3.811,16717638,0,0,0,0,0,0,0,1,0,11,3,56.1,3.811,0.036,0,7,6,5.365,0,0,3.544,2.452,0,0.154,0,0,0,0,0,7.799,42.342697,-71.05659,26 W Broadway Boston 02127,2127,2,2,1180,109.62554,3700
0,0,0,0,0,0,0,30845462,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,42.33678,-71.028244,788 E 3rd St #1 Boston 02127,2127,3,1,,0,3300
0,0,70.06,3.486,0,7.51,0.993,39784432,0,1,0,0,0.059,0,0,19,0,10,0,0,0.993,0.054,0,8,0,0,0,0,0,0.763,0,0.054,0,0,0,0,1,8.729,42.335327,-71.0446,487 E Broadway Boston 02127,2127,1,1,,0,1500
0,0.031,17.91,3.553,0,0.553,6.191,11105945,0,0,0,0,0,0.203,0.927,1,0,8,0,0,6.191,3.73,0,7,1,3.357,0,0,0.233,4.828,0,0.303,0,0,0,0,0,42.02,42.330036,-71.03806,1502 Columbia Rd #1 Boston 02127,2127,2,1.5,1500,139.3545,3400
0,0,0,0,0,0,0,25459027,0,0,0,0,0,0,0,2,0,7,0,77,0,0,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,42.335793,-71.04118,574 E Broadway #2 Boston 02127,2127,2,1,750,69.67725,2600
0,0.04,55.92,8.555,0,0.282,0.175,14893757,0,1,0,0.008,0,0,0,1,0,6,1,54.6,0.175,1.899,0,15,0,1.21,0,0,0,1.886,0,0.098,0,0,0.279,0,0,3.031,42.330616,-71.05566,55 Woodward St #1 Boston 02127,2127,1,1,700,65.0321,2300
0,0,50.29,2.134,0,1.408,2.875,58274305,0,0,0,0,0,0,0.59,11,0,8,1,0,2.875,0.394,0,9,0,1.675,0,0.163,0,0.671,0.015,0.167,0.679,0.021,0,0,0,18.53,42.33171,-71.048454,65 Gates St Boston 02127,2127,2,1,673,62.523719,2600
0,0,0,0,0,0,0,30438942,0,0,0,0,0,0,0,4,0,6,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,42.335014,-71.02822,880 E 4th St #46 Boston 02127,2127,1,1,750,69.67725,1750
0,0,63.78,3.326,0,0,2.519,33116124,0,0,0,0,0,0,0.082,3,0,6,0,0,2.519,0.267,0,4,1,3.682,0,0,0.045,2.689,0,0.063,0,0,0,0,0,10.48,42.33294,-71.030754,741 E 6th St #8 Boston 02127,2127,1,1,650,60.38695,1700
0,0,60.42,7.334,0,0.259,0.006,46817650,0,0,0,0,3.01,0,0,6,0,8,0,0,0.006,0,0.005,6,0,5.818,0,0,0,1.371,0,0.893,0,0,0,0,0,6.118,42.33198,-71.041626,167 H St #2 Boston 02127,2127,1,1,,0,1500
0,0.232,30.85,7.151,0,0.516,2.546,13468707,0,0,0,0.01,0,0,0,4,0,4,1,186.8,2.546,0.433,0.59,4,0,6.932,0,0,0,2.828,0,0.536,0,0,0,0,0,14.28,42.34092,-71.05282,140 Athens St #1C Boston 02127,2127,1,1,,0,1975
0,0,60.42,7.334,0,0.259,0.006,46817650,0,0,0,0,3.01,0,0,6,0,8,0,0,0.006,0,0.005,6,0,5.818,0,0,0,1.371,0,0.893,0,0,0,0,0,6.118,42.332035,-71.04161,169 H St Boston 02127,2127,1,1,,0,1500
0,0.04,68.56,4.284,0,0.48,1.999,21243268,0,0,0,0,0,0,0,8,0,9,2,0,1.999,0,0.294,16,0,5.126,0,0,0,0.321,0,0.161,0,0,0,0,0,6.808,42.32913,-71.05552,12 Mohawk St #7 Boston 02127,2127,2,2,1300,120.7739,3200
0,0.033,73.57,2.528,0,0.002,0.044,39016769,0,0,0,0,0,0,0,14,0,8,0,124.7,0.044,0,0.003,7,0,3.691,0,0,0,0.367,0.063,0.274,0,0,0,0,0,3.47,42.33729,-71.04897,389 W Broadway #2R Boston 02127,2127,3,1,,0,3750
0,0,72.31,3.067,0,0.012,0.764,36528348,0,0,0,0,0,0,0,7,0,8,0,0,0.764,0.101,0,10,0,2.576,0,0,0,1.595,0,0.025,0.298,0,0,0,0,7.575,42.33225,-71.04436,69 Thomas Park #2 Boston 02127,2127,2,1,1488,138.239664,2600
0,0,44.65,6.815,0,11.87,0,9047193,0,0,0,0,0.164,0,0,5,0,9,0,68,0,0.09,0,8,0,4.646,0,0.006,0,0.458,0,0.134,0,0,0,0,0,0.34,42.337868,-71.042755,455 E 1st St #304A Boston 02127,2127,2,2,,0,3968
0,0.033,73.57,2.528,0,0.002,0.044,39016769,0,0,0,0,0,0,0,14,0,8,0,124.7,0.044,0,0.003,7,0,3.691,0,0,0,0.367,0.063,0.274,0,0,0,0,0,3.47,42.33729,-71.04897,389 W Broadway #A Boston 02127,2127,3,1,,0,3750
0,0,44.65,6.815,0,11.87,0,9047193,0,0,0,0,0.164,0,0,5,0,9,0,68,0,0.09,0,8,0,4.646,0,0.006,0,0.458,0,0.134,0,0,0,0,0,0.34,42.337868,-71.042755,455 E 1st St #305A Boston 02127,2127,,1,,0,2235
0,0.001,65.85,3.513,0,0.261,0.145,13225718,0,0,0,0,0,0,0,7,0,6,1,0,0.145,0.009,0,3,3,2.474,0,0,0.159,3.309,0.006,0.223,0,0,0.055,0,0,4.787,42.341522,-71.05665,150 Dorchester Ave #202 Boston 02127,2127,1,1,998,92.717194,2800
